species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
versicolor,219.0,loamy,5.38,2.8,4.36,1.22,15.063999999999998,5.3192,1.9214285714285717,3.573770491803279,1.2339449541284402,2.295081967213114,1.0199999999999996,1.5799999999999998,8.54,11.3,53.04,3.881236916242037,2.30633909042014,2.832004812753797
virginica,201.3,loamy,6.35,3.25,6.28,2.07,20.6375,12.9996,1.9538461538461536,3.033816425120773,1.0111464968152866,1.570048309178744,0.0699999999999994,1.1800000000000002,13.26,10.12,85.24,4.542851527399943,3.605495805017668,1.5875488476568511
versicolor,88.7,clay,7.0,3.06,4.86,1.6,21.42,7.776000000000001,2.287581699346405,3.0375,1.4403292181069958,1.9125,2.14,1.46,9.51,15.56,67.76,4.628174586162454,2.7885480092693404,2.7546296296296298
setosa,181.8,loamy,4.16,3.13,1.36,0.24,13.0208,0.3264,1.3290734824281152,5.666666666666667,3.0588235294117645,13.041666666666666,2.8,2.89,5.34,18.41,48.85,3.608434563630051,0.5713142742834281,39.8921568627451
virginica,52.3,loamy,8.1,2.45,5.96,1.74,19.845,10.3704,3.3061224489795915,3.425287356321839,1.3590604026845636,1.4080459770114944,2.14,0.7100000000000002,8.96,12.76,74.76,4.4547727214752495,3.220310544031429,1.9136195325156211
versicolor,273.7,clay,5.24,3.13,3.42,1.35,16.4012,4.617,1.674121405750799,2.533333333333333,1.5321637426900585,2.3185185185185184,1.8200000000000005,1.7799999999999998,7.0,15.81,58.24,4.04983950299268,2.148720549536398,3.5523500108295427
versicolor,293.8,clay,4.92,3.14,3.43,1.57,15.4488,5.3851,1.5668789808917196,2.1847133757961785,1.434402332361516,2.0,1.4899999999999998,1.57,8.63,15.53,60.86,3.930496151887189,2.320581823595109,2.868804664723032
virginica,61.7,loamy,4.88,3.63,5.65,1.9,17.714399999999998,10.735,1.3443526170798898,2.973684210526316,0.8637168141592919,1.9105263157894736,-0.7700000000000005,1.73,13.06,12.87,63.68,4.208847823335978,3.2764309850811757,1.6501537028411737
virginica,200.4,loamy,6.68,3.34,5.86,1.94,22.3112,11.3684,2.0,3.0206185567010317,1.1399317406143343,1.7216494845360824,0.8199999999999994,1.4,11.07,6.86,77.92,4.723473298326137,3.371705799739948,1.962562893634988
virginica,223.1,clay,7.07,3.2,5.28,1.9,22.624,10.032,2.209375,2.778947368421053,1.3390151515151516,1.6842105263157896,1.79,1.3000000000000005,10.68,10.56,71.13,4.75646927878232,3.1673332631726647,2.25518341307815
setosa,266.9,sandy,5.45,2.77,1.45,0.32,15.0965,0.4639999999999999,1.967509025270758,4.53125,3.7586206896551726,8.65625,4.0,2.45,4.89,16.69,50.2,3.885421470059587,0.681175454637056,32.53556034482759
setosa,211.9,sandy,5.15,2.51,1.33,0.2,12.9265,0.266,2.05179282868526,6.65,3.87218045112782,12.55,3.82,2.31,5.63,15.7,46.85,3.5953442116159056,0.5157518783291051,48.595864661654126
versicolor,264.0,loamy,6.4,2.84,3.4,1.12,18.176,3.808,2.2535211267605635,3.035714285714285,1.8823529411764708,2.535714285714285,3.0000000000000004,1.7199999999999998,7.6,13.19,63.34,4.263332030231752,1.951409746824075,4.773109243697478
virginica,238.2,loamy,6.21,2.93,4.88,1.1,18.1953,5.368,2.1194539249146755,4.436363636363636,1.272540983606557,2.663636363636364,1.33,1.83,9.19,8.83,64.66,4.265594917476342,2.3168944732119328,3.3895864381520115
setosa,79.3,clay,4.81,2.62,1.46,0.36,12.6022,0.5256,1.8358778625954195,4.055555555555555,3.294520547945205,7.277777777777779,3.35,2.26,5.25,18.8,51.27,3.549957746227411,0.7249827584156743,23.976788432267885
versicolor,154.1,loamy,6.65,2.77,3.4,1.3,18.4205,4.42,2.4007220216606497,2.6153846153846154,1.9558823529411768,2.1307692307692307,3.2500000000000004,1.47,7.5,15.7,43.11,4.291910996281261,2.102379604162864,4.167533936651584
virginica,175.4,sandy,7.09,2.76,5.1,1.55,19.5684,7.904999999999999,2.568840579710145,3.290322580645161,1.3901960784313727,1.7806451612903225,1.99,1.2099999999999995,14.35,10.05,63.53,4.423618428390948,2.8115831839019094,2.475445920303605
virginica,270.4,sandy,7.54,2.49,6.37,1.42,18.774600000000003,9.0454,3.0281124497991967,4.485915492957747,1.183673469387755,1.7535211267605637,1.17,1.0700000000000005,12.82,9.63,78.21,4.3329666511525335,3.007557148251717,2.075596435757402
versicolor,256.9,loamy,5.84,2.37,4.67,1.25,13.8408,5.8375,2.464135021097046,3.736,1.2505353319057817,1.896,1.17,1.12,8.0,15.02,51.6,3.720322566660047,2.416091885669914,2.3710149892933616
versicolor,219.3,clay,5.38,2.73,3.64,1.14,14.6874,4.1496,1.9706959706959704,3.1929824561403515,1.478021978021978,2.3947368421052637,1.7399999999999998,1.59,6.07,14.63,52.23,3.8324143826053048,2.037056700241797,3.539473684210527
virginica,246.0,loamy,7.13,2.54,4.85,1.73,18.1102,8.3905,2.807086614173228,2.803468208092485,1.4701030927835053,1.4682080924855492,2.28,0.81,10.48,9.72,79.35,4.25560806466009,2.8966359798911565,2.1584172576127765
versicolor,249.9,clay,5.58,3.01,4.22,1.25,16.7958,5.275,1.853820598006645,3.376,1.3222748815165877,2.408,1.3600000000000003,1.7599999999999998,8.08,13.5,57.62,4.098267926819817,2.2967368155711703,3.1840379146919435
versicolor,121.3,loamy,7.36,2.6,4.64,1.05,19.136000000000003,4.872,2.830769230769231,4.419047619047618,1.5862068965517244,2.4761904761904763,2.7200000000000006,1.55,7.02,14.03,58.92,4.374471396637541,2.207260745811423,3.927750410509032
setosa,99.4,clay,5.72,3.68,1.19,0.5,21.0496,0.595,1.5543478260869563,2.38,4.80672268907563,7.36,4.529999999999999,3.18,3.64,22.62,60.27,4.587984306860694,0.7713624310270756,35.37747899159665
virginica,285.8,loamy,5.97,3.19,4.18,1.71,19.0443,7.147799999999999,1.8714733542319748,2.444444444444444,1.4282296650717703,1.865497076023392,1.79,1.48,9.59,10.37,64.47,4.363977543480259,2.6735369830993547,2.664358264081256
versicolor,287.6,clay,5.68,3.49,5.2,1.71,19.8232,8.892,1.627507163323782,3.04093567251462,1.0923076923076922,2.04093567251462,0.4799999999999995,1.7800000000000002,9.07,15.37,61.07,4.452325235200142,2.9819456735494025,2.2293297345928926
versicolor,234.9,sandy,5.11,2.1,4.4,1.22,10.731000000000002,5.368,2.4333333333333336,3.606557377049181,1.1613636363636364,1.7213114754098362,0.71,0.8800000000000001,7.12,18.28,66.5,3.2758205079033256,2.3168944732119328,1.9990685543964235
virginica,76.0,loamy,6.64,3.12,5.22,2.04,20.7168,10.6488,2.128205128205128,2.5588235294117645,1.2720306513409962,1.5294117647058825,1.42,1.08,10.55,9.95,80.77,4.551571157303816,3.263249913812915,1.945458643227406
virginica,266.7,clay,7.55,3.42,4.84,2.45,25.821,11.858,2.2076023391812867,1.9755102040816324,1.5599173553719008,1.3959183673469386,2.71,0.9699999999999998,14.44,9.75,62.74,5.081436804684281,3.4435446853496763,2.1775172879068982
virginica,102.1,clay,6.91,3.25,7.84,2.95,22.4575,23.128,2.126153846153846,2.657627118644068,0.8813775510204082,1.1016949152542372,-0.9299999999999996,0.2999999999999998,13.04,10.51,80.69,4.738934479395131,4.809157930448947,0.9710091663784156
versicolor,208.5,loamy,6.4,3.24,4.01,1.07,20.736000000000004,4.2907,1.9753086419753083,3.747663551401869,1.5960099750623442,3.02803738317757,2.390000000000001,2.17,7.43,13.29,56.87,4.553679830642467,2.0714004924205267,4.83277786841308
setosa,256.7,loamy,4.95,3.27,1.69,0.23,16.186500000000002,0.3887,1.5137614678899085,7.3478260869565215,2.9289940828402368,14.217391304347826,3.26,3.04,4.66,16.64,53.59,4.023244958985222,0.6234580980306536,41.64265500385903
setosa,243.2,sandy,5.29,2.68,1.49,0.26,14.1772,0.3874,1.9738805970149251,5.730769230769231,3.5503355704697985,10.307692307692308,3.8,2.42,5.59,16.73,59.0,3.765262275061327,0.6224146527838175,36.59576664945792
virginica,165.2,loamy,6.82,2.12,5.25,1.77,14.4584,9.2925,3.2169811320754715,2.9661016949152543,1.299047619047619,1.1977401129943503,1.5700000000000005,0.3500000000000001,9.83,10.92,80.58,3.802420281873113,3.0483602149352365,1.5559214420231369
setosa,63.0,sandy,5.74,2.73,1.54,0.32,15.6702,0.4928,2.102564102564102,4.8125,3.727272727272728,8.53125,4.2,2.41,5.24,16.02,56.83,3.958560344367634,0.7019971509913697,31.798295454545457
virginica,60.9,loamy,7.39,2.79,5.08,2.28,20.6181,11.5824,2.6487455197132617,2.2280701754385968,1.4547244094488188,1.223684210526316,2.31,0.5100000000000002,11.34,10.83,71.28,4.540715802602052,3.403292523424926,1.7801232905097388
setosa,140.4,loamy,5.3,3.17,1.92,0.2,16.801,0.384,1.6719242902208202,9.6,2.7604166666666665,15.85,3.38,2.97,5.3,15.18,54.09,4.098902292077722,0.6196773353931867,43.75260416666666
setosa,60.3,clay,5.21,3.52,1.55,0.15,18.3392,0.2324999999999999,1.4801136363636362,10.333333333333334,3.361290322580645,23.46666666666667,3.66,3.37,5.78,17.69,44.81,4.28242921716168,0.4821825380496477,78.87827956989248
setosa,175.9,loamy,5.46,3.68,1.23,0.21,20.0928,0.2583,1.4836956521739129,5.857142857142858,4.439024390243903,17.523809523809526,4.23,3.47,4.81,23.59,49.85,4.4824993028443405,0.5082322303829224,77.78861788617887
versicolor,105.4,clay,7.24,2.94,4.36,1.18,21.2856,5.1448,2.462585034013605,3.694915254237289,1.6605504587155964,2.4915254237288136,2.88,1.76,7.46,12.83,65.28,4.613631974919542,2.2682151573428837,4.137303685274452
setosa,256.0,loamy,4.94,3.59,1.58,0.25,17.7346,0.395,1.3760445682451254,6.32,3.126582278481013,14.36,3.3600000000000003,3.34,4.53,18.72,52.84,4.211246846243996,0.6284902544988268,44.89772151898734
versicolor,111.6,clay,6.17,2.91,3.97,1.75,17.9547,6.947500000000001,2.120274914089347,2.2685714285714287,1.5541561712846346,1.662857142857143,2.2,1.16,8.65,16.31,58.91,4.237298667783521,2.6358110706194404,2.584339690536164
virginica,264.9,sandy,6.47,2.1,5.24,1.91,13.587,10.0084,3.0809523809523807,2.743455497382199,1.234732824427481,1.099476439790576,1.2299999999999995,0.1900000000000001,15.12,16.37,70.68,3.686054801545956,3.1636055379898425,1.357559649894089
versicolor,72.4,sandy,6.99,2.35,4.11,1.09,16.4265,4.479900000000001,2.974468085106383,3.770642201834862,1.700729927007299,2.1559633027522933,2.88,1.26,7.44,13.23,58.31,4.052961879909556,2.1165774259402848,3.666711310520324
versicolor,183.4,clay,5.13,2.29,4.06,1.52,11.7477,6.1712,2.2401746724890828,2.671052631578947,1.2635467980295567,1.506578947368421,1.0700000000000005,0.77,6.9,16.66,56.65,3.4274917943009,2.484190008835878,1.9036330049261083
setosa,245.8,loamy,5.06,3.81,1.81,0.22,19.2786,0.3982,1.328083989501312,8.227272727272727,2.7955801104972373,17.318181818181817,3.25,3.59,4.96,16.34,52.99,4.390740256494341,0.63103090257134,48.41436464088397
setosa,101.2,clay,5.4,4.1,1.34,0.29,22.14,0.3886,1.3170731707317076,4.620689655172415,4.029850746268656,14.137931034482758,4.0600000000000005,3.81,4.41,21.61,50.4,4.705316142407437,0.623377895020348,56.97375193000515
virginica,283.4,loamy,6.42,2.75,5.23,2.5,17.655,13.075,2.3345454545454545,2.092,1.2275334608030593,1.1,1.1899999999999995,0.25,13.89,8.75,68.77,4.201785334830898,3.615936946352909,1.350286806883365
versicolor,69.6,loamy,6.6,1.9,4.55,1.64,12.54,7.461999999999999,3.473684210526316,2.774390243902439,1.4505494505494505,1.1585365853658536,2.05,0.26,9.49,17.38,61.72,3.5411862419251547,2.7316661582265134,1.6805146073438757
setosa,136.8,clay,4.86,4.7,1.88,0.37,22.842,0.6956,1.0340425531914894,5.081081081081081,2.5851063829787235,12.702702702702704,2.9800000000000004,4.33,5.09,18.11,46.08,4.779330497046631,0.8340263784797217,32.83783783783784
setosa,74.3,sandy,4.88,2.43,1.47,0.11,11.8584,0.1617,2.008230452674897,13.363636363636363,3.3197278911564627,22.090909090909093,3.41,2.3200000000000003,4.77,17.73,47.02,3.4436027645476184,0.402119385257662,73.33580705009277
versicolor,71.4,loamy,7.19,2.42,4.24,1.08,17.3998,4.5792,2.9710743801652897,3.925925925925926,1.695754716981132,2.2407407407407405,2.95,1.34,8.31,12.9,57.16,4.171306749688879,2.139906540015241,3.7997466806429063
setosa,137.5,loamy,5.35,3.48,1.34,0.26,18.618,0.3484,1.5373563218390804,5.153846153846154,3.9925373134328352,13.384615384615383,4.01,3.22,4.45,22.28,49.19,4.31485805096761,0.5902541825349483,53.438576349024096
versicolor,70.7,clay,6.04,3.19,3.81,0.99,19.2676,3.7719,1.8934169278996864,3.8484848484848486,1.5853018372703411,3.2222222222222223,2.23,2.2,6.8,14.08,55.83,4.389487441604087,1.9421379971567416,5.10819480898221
virginica,179.6,loamy,6.11,3.2,4.65,1.51,19.552000000000003,7.0215000000000005,1.909375,3.079470198675497,1.313978494623656,2.119205298013245,1.46,1.6900000000000002,11.69,7.47,74.17,4.421764353739354,2.6498113140372843,2.78459018728192
virginica,225.7,clay,6.75,3.49,6.36,1.61,23.5575,10.2396,1.9340974212034383,3.950310559006211,1.0613207547169812,2.1677018633540373,0.3899999999999997,1.88,11.48,5.67,71.72,4.853606906209031,3.199937499389637,2.300626977616313
setosa,278.9,sandy,4.52,2.33,1.18,0.28,10.5316,0.3304,1.9399141630901284,4.2142857142857135,3.830508474576271,8.321428571428571,3.34,2.05,4.97,23.33,52.84,3.245242671973854,0.5748043145279966,31.87530266343825
versicolor,181.7,clay,5.96,3.03,3.63,1.3,18.0588,4.719,1.966996699669967,2.792307692307692,1.6418732782369143,2.3307692307692305,2.33,1.7299999999999998,7.69,18.71,53.54,4.249564683588191,2.172325942394465,3.826827717736808
setosa,59.9,sandy,5.58,2.35,1.52,0.32,13.113,0.4864,2.374468085106383,4.75,3.6710526315789473,7.34375,4.0600000000000005,2.03,4.48,21.15,46.62,3.621187650481538,0.6974238309665077,26.959292763157897
virginica,258.9,loamy,6.56,3.02,4.35,1.58,19.8112,6.872999999999999,2.172185430463576,2.753164556962025,1.5080459770114942,1.9113924050632911,2.21,1.44,8.14,9.95,66.58,4.450977420747043,2.621640707648552,2.882467626946021
versicolor,112.6,clay,6.08,2.83,4.25,1.39,17.206400000000002,5.9075,2.148409893992933,3.0575539568345325,1.4305882352941175,2.035971223021583,1.83,1.4400000000000002,7.08,16.45,53.68,4.148059787418692,2.4305349205473266,2.912636479052053
virginica,274.1,loamy,5.98,3.53,5.28,2.05,21.1094,10.824,1.6940509915014166,2.575609756097561,1.1325757575757576,1.721951219512195,0.7000000000000002,1.48,10.38,11.02,83.95,4.59449670801928,3.2899848023965097,1.950240206947524
setosa,227.4,loamy,5.39,3.72,1.19,0.24,20.0508,0.2855999999999999,1.4489247311827955,4.958333333333333,4.529411764705882,15.500000000000002,4.199999999999999,3.4800000000000004,4.7,18.99,48.47,4.477811965681453,0.5344155686354954,70.20588235294117
virginica,95.7,clay,9.12,2.93,6.37,2.63,26.7216,16.7531,3.1126279863481225,2.4220532319391634,1.43171114599686,1.1140684410646389,2.749999999999999,0.3000000000000002,9.75,11.88,76.03,5.169293955657774,4.093055093692241,1.5950242044755896
setosa,190.7,clay,4.96,3.45,1.49,0.26,17.112000000000002,0.3874,1.4376811594202898,5.730769230769231,3.3288590604026846,13.26923076923077,3.47,3.1900000000000004,5.15,15.65,49.49,4.136665323663494,0.6224146527838175,44.17139907072793
setosa,73.7,clay,4.21,3.6,1.46,0.25,15.156,0.365,1.1694444444444445,5.84,2.8835616438356166,14.4,2.75,3.35,4.6,19.73,42.36,3.893070767402,0.6041522986797286,41.52328767123288
versicolor,129.1,clay,6.31,3.47,4.38,1.53,21.8957,6.7014,1.8184438040345816,2.862745098039216,1.4406392694063923,2.2679738562091503,1.93,1.94,7.65,14.05,61.57,4.6792841332836375,2.588706240576555,3.2673321992419497
versicolor,170.6,sandy,5.94,2.89,3.89,0.91,17.166600000000003,3.5399000000000003,2.055363321799308,4.274725274725275,1.5269922879177378,3.175824175824176,2.0500000000000003,1.98,6.88,14.46,60.24,4.14325958636434,1.881462197334828,4.849459024266222
versicolor,175.8,clay,5.78,2.82,4.62,1.31,16.299599999999998,6.0522,2.049645390070922,3.5267175572519083,1.251082251082251,2.15267175572519,1.16,1.5099999999999998,8.42,16.05,55.81,4.037276309592891,2.460121948196877,2.693169425993853
virginica,248.7,clay,6.65,3.04,4.85,2.2,20.216,10.67,2.1875,2.204545454545454,1.371134020618557,1.3818181818181816,1.8000000000000007,0.8399999999999999,9.16,10.07,65.76,4.496220635155709,3.266496594212215,1.894657919400188
versicolor,152.6,clay,6.49,2.69,4.38,1.39,17.4581,6.0882,2.412639405204461,3.1510791366906474,1.4817351598173516,1.9352517985611517,2.1100000000000003,1.3,6.7,9.84,56.33,4.178289123552845,2.467427810494159,2.8675306330278247
virginica,100.3,sandy,7.47,2.56,6.56,1.68,19.1232,11.0208,2.91796875,3.9047619047619047,1.138719512195122,1.523809523809524,0.91,0.8800000000000001,12.77,11.12,61.89,4.373008117989263,3.3197590273994284,1.7351916376306622
virginica,66.7,sandy,7.79,2.81,4.56,1.4,21.8899,6.384,2.772241992882562,3.257142857142857,1.7083333333333337,2.007142857142857,3.2300000000000004,1.41,9.21,11.86,67.89,4.678664339317366,2.526657871576601,3.428869047619048
virginica,107.0,clay,6.65,2.54,6.08,1.75,16.891000000000002,10.64,2.6181102362204727,3.474285714285714,1.09375,1.4514285714285715,0.5700000000000003,0.79,14.22,11.39,67.97,4.109866177870029,3.2619012860600183,1.5875
setosa,192.2,clay,5.67,3.62,1.38,0.45,20.5254,0.621,1.5662983425414363,3.0666666666666664,4.108695652173913,8.044444444444444,4.29,3.17,5.05,19.75,48.76,4.530496661515159,0.7880355321938218,33.05217391304348
setosa,117.4,clay,5.46,3.15,1.29,0.3,17.198999999999998,0.387,1.7333333333333334,4.300000000000001,4.232558139534883,10.5,4.17,2.85,4.86,24.01,42.15,4.147167708207615,0.6220932405998316,44.44186046511627
versicolor,131.8,clay,7.16,3.47,4.23,1.66,24.8452,7.021800000000001,2.063400576368876,2.548192771084338,1.6926713947990542,2.0903614457831328,2.93,1.8100000000000005,8.91,15.0,53.58,4.984495962482065,2.6498679212368303,3.5382950240679025
versicolor,97.8,loamy,6.93,3.62,4.79,1.44,25.0866,6.8976,1.9143646408839776,3.326388888888889,1.4467640918580376,2.513888888888889,2.14,2.18,8.84,15.65,64.02,5.008652513401184,2.6263282353887147,3.6370041753653446
virginica,50.1,clay,7.18,3.78,5.13,2.42,27.1404,12.4146,1.8994708994708995,2.1198347107438016,1.3996101364522415,1.56198347107438,2.05,1.36,11.34,10.8,78.81,5.209644901526398,3.523435823170333,2.186167899086559
setosa,206.5,loamy,4.99,3.45,1.61,0.27,17.215500000000002,0.4347,1.4463768115942028,5.962962962962963,3.0993788819875774,12.777777777777777,3.38,3.18,4.87,19.67,53.05,4.149156540792357,0.6593178292750773,39.60317460317461
virginica,257.0,clay,7.02,3.5,6.02,2.07,24.57,12.461399999999998,2.005714285714286,2.908212560386473,1.1661129568106312,1.6908212560386475,1.0,1.4300000000000002,12.48,9.53,54.62,4.956813492557492,3.530070820819321,1.9716885743174928
versicolor,116.9,loamy,4.93,2.78,4.79,1.16,13.705399999999996,5.5564,1.7733812949640289,4.129310344827586,1.0292275574112737,2.396551724137931,0.1399999999999996,1.62,7.64,13.96,65.41,3.70208049615348,2.357201730866495,2.4665970772442583
versicolor,207.0,clay,5.2,3.32,3.82,1.49,17.264,5.6918,1.566265060240964,2.563758389261745,1.361256544502618,2.228187919463087,1.3800000000000003,1.83,7.62,14.69,54.39,4.154996991575325,2.3857493581682045,3.0331353877508
setosa,177.4,clay,4.57,4.29,1.35,0.4,19.6053,0.54,1.0652680652680653,3.375,3.3851851851851853,10.725,3.22,3.89,4.89,21.33,36.97,4.427787257762053,0.7348469228349535,36.30611111111111
setosa,190.9,loamy,5.23,3.78,1.38,0.33,19.7694,0.4553999999999999,1.3835978835978835,4.181818181818182,3.789855072463769,11.454545454545451,3.850000000000001,3.45,5.17,19.41,44.56,4.446279343451106,0.6748333127521196,43.4110671936759
setosa,119.5,clay,5.45,3.3,1.67,0.32,17.985,0.5344,1.6515151515151516,5.21875,3.263473053892216,10.3125,3.78,2.98,4.92,19.48,48.96,4.240872551728005,0.7310266752998826,33.654565868263475
versicolor,213.9,clay,5.62,3.04,3.9,1.55,17.0848,6.045,1.848684210526316,2.5161290322580645,1.441025641025641,1.961290322580645,1.7200000000000002,1.49,8.41,17.06,67.47,4.133376343862243,2.458658170628849,2.8262696443341606
setosa,67.6,sandy,5.2,2.72,1.78,0.36,14.144000000000002,0.6408,1.9117647058823528,4.944444444444445,2.9213483146067416,7.555555555555556,3.42,2.3600000000000003,5.65,19.96,51.75,3.760850967533811,0.80049984384758,22.072409488139822
setosa,91.7,loamy,5.16,3.93,1.5,0.28,20.2788,0.42,1.3129770992366412,5.357142857142857,3.44,14.035714285714285,3.66,3.65,5.23,17.68,46.48,4.50319886303059,0.6480740698407861,48.28285714285714
virginica,283.6,loamy,5.34,2.57,4.71,1.55,13.7238,7.3005,2.077821011673152,3.0387096774193547,1.1337579617834397,1.6580645161290322,0.6299999999999999,1.0199999999999998,11.8,11.57,71.83,3.704564751762344,2.701943744788185,1.8798438463118965
setosa,138.1,clay,5.77,3.45,1.45,0.33,19.9065,0.4785,1.6724637681159418,4.393939393939394,3.979310344827586,10.454545454545457,4.319999999999999,3.12,4.82,21.37,40.8,4.461670090896457,0.6917369442208504,41.60188087774295
versicolor,134.3,loamy,5.65,2.78,5.15,1.21,15.707,6.2315000000000005,2.0323741007194247,4.256198347107438,1.0970873786407769,2.2975206611570247,0.5,1.5699999999999998,8.07,14.7,68.24,3.963205773108432,2.496297257940248,2.5205809195217843
virginica,134.6,loamy,6.99,3.01,6.41,1.15,21.0399,7.371499999999999,2.322259136212625,5.573913043478261,1.0904836193447738,2.617391304347826,0.5800000000000001,1.86,10.32,6.53,81.13,4.586927075940928,2.715050644094876,2.854222342806756
virginica,294.5,loamy,6.47,2.77,6.28,2.26,17.9219,14.1928,2.335740072202166,2.778761061946903,1.0302547770700636,1.2256637168141593,0.1899999999999995,0.5100000000000002,15.42,9.97,65.61,4.233426508160972,3.767333274346723,1.2627458993292373
versicolor,173.6,loamy,5.72,3.18,4.03,1.37,18.1896,5.521100000000001,1.7987421383647797,2.9416058394160585,1.4193548387096773,2.321167883211679,1.6899999999999995,1.81,7.79,12.73,43.92,4.264926728561699,2.349702108778898,3.294560866493996
virginica,263.3,loamy,7.42,2.75,5.07,1.82,20.405,9.2274,2.6981818181818182,2.7857142857142856,1.4635108481262329,1.510989010989011,2.35,0.93,11.27,13.56,72.52,4.5171893916460935,3.03766357584246,2.211348808981945
versicolor,293.8,clay,6.02,2.66,3.13,1.34,16.0132,4.1942,2.263157894736842,2.335820895522388,1.9233226837060704,1.985074626865672,2.89,1.32,8.07,12.32,64.13,4.001649659827807,2.0479746092176048,3.8179390587001096
virginica,162.2,loamy,6.34,2.84,6.15,2.22,18.005599999999998,13.653000000000002,2.232394366197183,2.77027027027027,1.0308943089430893,1.279279279279279,0.1899999999999995,0.6199999999999997,13.44,10.58,72.82,4.243300602125661,3.694996617048519,1.3188017285578255
setosa,209.6,sandy,4.63,3.14,1.63,0.32,14.5382,0.5216,1.4745222929936306,5.09375,2.8404907975460123,9.8125,3.0,2.8200000000000003,5.67,20.5,53.5,3.812899159432361,0.7222188034107115,27.87231595092025
virginica,79.9,loamy,8.14,2.73,5.51,2.08,22.2222,11.4608,2.9816849816849818,2.649038461538461,1.4773139745916517,1.3125,2.630000000000001,0.6499999999999999,12.74,14.77,76.41,4.714042850887124,3.385380333138361,1.9389745916515424
versicolor,63.7,loamy,6.15,2.87,4.9,0.99,17.6505,4.851,2.142857142857143,4.94949494949495,1.2551020408163265,2.8989898989898992,1.25,1.88,9.03,12.83,67.37,4.201249814043435,2.202498581157318,3.6385281385281383
versicolor,163.5,clay,5.59,3.11,3.84,1.32,17.3849,5.0688,1.797427652733119,2.9090909090909087,1.4557291666666667,2.356060606060606,1.75,1.7899999999999998,7.9,15.99,54.06,4.169520356108122,2.2513995647152463,3.429786142676767
virginica,207.3,sandy,6.95,2.23,6.09,1.54,15.4985,9.3786,3.116591928251121,3.954545454545454,1.1412151067323482,1.448051948051948,0.8600000000000003,0.69,9.83,12.55,84.31,3.936813432206306,3.06244999959183,1.6525387584500884
versicolor,240.3,clay,6.22,3.08,4.39,1.97,19.1576,8.648299999999999,2.019480519480519,2.228426395939086,1.416856492027335,1.5634517766497462,1.83,1.11,10.43,14.68,66.52,4.37693957006491,2.9407992110989145,2.215186799717864
virginica,129.3,loamy,7.08,3.4,4.71,2.25,24.072,10.5975,2.0823529411764707,2.0933333333333333,1.5031847133757965,1.511111111111111,2.37,1.15,12.04,8.89,66.89,4.906322451694344,3.2553801621316056,2.2714791224345365
versicolor,103.4,sandy,7.08,2.58,4.27,1.62,18.2664,6.9174,2.744186046511628,2.635802469135802,1.6580796252927403,1.5925925925925926,2.8100000000000005,0.96,10.58,10.74,55.82,4.27392091644195,2.6300950553164424,2.6406453291699195
setosa,184.5,clay,5.41,3.9,1.65,0.32,21.099,0.528,1.3871794871794874,5.15625,3.2787878787878797,12.1875,3.76,3.58,4.68,20.66,59.72,4.593364779766572,0.726636084983398,39.96022727272727
setosa,230.7,sandy,5.18,2.96,1.26,0.22,15.3328,0.2772,1.75,5.727272727272728,4.111111111111111,13.454545454545457,3.92,2.74,5.09,22.32,43.68,3.915711940375594,0.5264978632435273,55.31313131313131
versicolor,201.7,clay,5.9,2.98,3.78,1.5,17.582,5.67,1.979865771812081,2.52,1.560846560846561,1.9866666666666664,2.120000000000001,1.48,8.9,16.1,62.7,4.1930895530622765,2.3811761799581315,3.100881834215168
setosa,185.1,clay,5.08,3.29,1.55,0.17,16.7132,0.2635,1.5440729483282676,9.117647058823527,3.2774193548387096,19.352941176470587,3.53,3.12,4.16,20.07,43.96,4.088178078313126,0.5133225107084239,63.427703984819736
virginica,259.0,sandy,6.44,2.57,5.32,1.76,16.5508,9.3632,2.505836575875487,3.022727272727273,1.2105263157894737,1.4602272727272727,1.12,0.8099999999999998,13.01,7.78,66.46,4.068267444502635,3.0599346398248444,1.767643540669856
setosa,63.8,clay,5.81,3.57,1.61,0.49,20.7417,0.7889,1.6274509803921569,3.285714285714286,3.6086956521739126,7.285714285714286,4.199999999999999,3.08,5.46,19.16,47.38,4.554305655091674,0.8882004278314665,26.291925465838503
virginica,282.9,clay,7.28,3.48,4.56,2.28,25.3344,10.3968,2.0919540229885056,2.0,1.5964912280701755,1.5263157894736843,2.7200000000000006,1.2000000000000002,10.02,11.26,59.93,5.033328918320359,3.2244069222106564,2.436749769159742
setosa,115.6,sandy,5.78,2.89,1.31,0.17,16.7042,0.2227,2.0,7.705882352941177,4.412213740458015,17.0,4.470000000000001,2.72,5.21,21.52,48.87,4.087077195258245,0.4719110085598767,75.00763358778624
versicolor,67.9,clay,6.35,2.92,4.88,1.49,18.542,7.271199999999999,2.1746575342465757,3.2751677852348995,1.3012295081967211,1.959731543624161,1.4699999999999998,1.43,8.3,14.01,44.3,4.3060422663973,2.6965162710430657,2.5500605127076685
